,Coordinates,Date,Location,Place,Query,ScreenName,Text,TweetId,UserId,Cat,State
6237,,Sun Mar 17 13:45:11 +0000 2019,,,cava,KODOLI_CAVA,@MoMiAGe_369 是非！🙄,1107276696779001856,1094930886988984320,healthy,probably not us
6238,,Sun Mar 17 13:44:56 +0000 2019,,,cava,KODOLI_CAVA,"@aya6731 フェリーなんて豪華や😍
楽しそう！",1107276632916525056,1094930886988984320,healthy,probably not us
6239,,Sun Mar 17 13:44:30 +0000 2019,水族館,,cava,Cava_9758_K,RT @0819_pn: 285さんともたちゃんとえいさんと皆大好きｼｮﾋﾟ強シーンを一緒に漫画化しました！！リプ欄ID貼るので良ければ皆見てください！！！めっちゃ楽しかったです！ https://t.co/MU353Qzykq,1107276524917415936,953922475313700872,healthy,probably not us
6240,,Sun Mar 17 13:44:25 +0000 2019,Venezuela,,cava,aeroforceso,"RT @41bobis: Necesito unas vacaciones, por varios motivos:
1.- Necesito una cerve bien tirada
2.- Una comida en Malasaña
3.- Una cena a bas…",1107276504927559682,944558094,healthy,probably not us
6241,,Sun Mar 17 13:44:23 +0000 2019,水族館,,cava,Cava_9758_K,RT @_ashnaaaaaa_: 神／様／か／ら／の／ア／ン／ケ／ー／ト https://t.co/zUcaEAgEja,1107276496396124164,953922475313700872,healthy,probably not us
6242,,Sun Mar 17 13:44:14 +0000 2019,水族館,,cava,Cava_9758_K,RT @enma_same: 鍵垢で上げた動画(？)の1部が気に入ってるのであげよ(´∀`)(( https://t.co/gUt2EPALWK,1107276460119588865,953922475313700872,healthy,probably not us
6243,,Sun Mar 17 13:44:07 +0000 2019,水族館,,cava,Cava_9758_K,"RT @Schwarz_1003: ※捏造注意

過去作品&amp;低画質だけど、ほーてーしきが完結する前に考えてた「実はAIが一番狂ってる説」のとても雑なGIF https://t.co/jqggc5eaHP",1107276427492093952,953922475313700872,healthy,probably not us
6244,,Sun Mar 17 13:43:45 +0000 2019,水族館,,cava,Cava_9758_K,"RT @lita_pandokoya: #我々だ絵描きさんと繋がりたい 
#我々だ好きさんと繋がりたい 

背の低い彼 https://t.co/qSlczJUkO1",1107276335188078598,953922475313700872,healthy,probably not us
6245,,Sun Mar 17 13:43:35 +0000 2019,水族館,,cava,Cava_9758_K,RT @oowareware1945: 【RPGアツマール】【3月16日バグ修正版更新】異世界の主役は我々だ！ https://t.co/xUxsLrq0zo を更新しました。 #gm27 #RPGアツマール,1107276292808794112,953922475313700872,healthy,probably not us
6246,,Sun Mar 17 13:43:34 +0000 2019,"Madrid, España",,cava,Julii1985,RT @RafaColono: @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa @vlc_JI @Juan_Acosta_Gar @TouringTest @Morafanova @CDRTabarnia @…,1107276288547610624,285863679,healthy,probably not us
6247,,Sun Mar 17 13:41:58 +0000 2019,,,cava,danirucandio,Y cerramos la mañana tomando un cava y un aperitivo con ellos en el barco. Gracias por vuestra acogida y generosida… https://t.co/7JEXjJ81uN,1107275889270837249,2426045226,healthy,probably not us
6248,,Sun Mar 17 13:40:27 +0000 2019,"Canet de Mar, Espanya",,cava,triatuelvi,"Simplement... Exquisit segons la definició de la mateixa paraula (que plau d’una manera singular pel seu sabor, per… https://t.co/8nuzLWvPcG",1107275505802326016,936372820732514304,healthy,probably not us
6249,,Sun Mar 17 13:40:15 +0000 2019,"Tours, France",,cava,om371990,@Akadiane09 @BKarbadji Cava pas tardé ^^,1107275456334778370,900094191333769220,healthy,probably not us
6250,,Sun Mar 17 13:37:57 +0000 2019,Brasil,,cava,fernandonsneto,"Dom Román, Brut, Cava, Espanha.

———————
———————
#photooftheday #photography #fitness #wine #vinho #vino #vin… https://t.co/LJsgL6eCUw",1107274875977256960,33835488,healthy,probably not us
6251,,Sun Mar 17 13:35:16 +0000 2019,,,cava,Morafanova,RT @CODEXREVISUS: @Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa @Juan_Aco…,1107274201696743425,1379363059,healthy,probably not us
6252,,Sun Mar 17 13:35:11 +0000 2019,,,cava,glohea,@C__melgff non tqt cava,1107274180892999680,988887273830797312,healthy,probably not us
6253,,Sun Mar 17 13:34:51 +0000 2019,,,cava,Morafanova,@TostDe @axlcosta @Jrgen27307674 @ochoabravo32 @vlc_JI @2Emprenyat @marianpy1 @RafaColono @ElPaco17170917… https://t.co/Y8OhsnH5Mp,1107274095660539905,1379363059,healthy,probably not us
6254,,Sun Mar 17 13:31:41 +0000 2019,,,cava,Kpsx1917,"@bbcmundo No le Arrebatemos La Pala a un traidor que decididamente cava su Tumba  frente a un Pueblo digno
@EPrecoz @Mdiazvtv @LaHojillaenTV",1107273300533800962,2922317409,healthy,probably not us
6255,,Sun Mar 17 13:31:27 +0000 2019,"San Carlos de Bariloche, Argen",,cava,pietrolucio,"@LaGuerrillaFood De lugares ya te dieron bastante, sumaria cava clandestina en el km14. Para armarte una picada  ap… https://t.co/RQOcn3eZEM",1107273240903380992,34012182,healthy,probably not us
6256,,Sun Mar 17 13:30:28 +0000 2019,,,cava,memorizeeeee,"aorta 대동맥
vena cava 대정맥",1107272992067747845,806918726,healthy,probably not us
6257,,Sun Mar 17 13:30:05 +0000 2019,山奥の洋館の風呂場,,cava,cava_sababot,人肉ばかりたべているわけではないですよ？ほかの食べ物もちゃんとたべます　　たとえば、ええと…　じん…　いいえ、じん…　ジン…ジャーマンクッキー！とか！,1107272896282529792,2802026521,healthy,probably not us
6258,,Sun Mar 17 13:30:01 +0000 2019,"Lalim, Portugal",,cava,galizalizaliza,"No lugar de Fôvora, parroquia de Sobreiros, andan a dicir: ""Quen cava no mes de Santos perde o tempo e o traballo"" #refraneiro",1107272879656366081,3294082702,healthy,probably not us
6259,,Sun Mar 17 13:27:57 +0000 2019,東京の中心から右に少し行ったところ。,,cava,MoMiAGe_369,@KODOLI_CAVA 黒い砂漠少し気になってたんですよ,1107272362003566592,1096410051491725317,healthy,probably not us
6260,,Sun Mar 17 13:27:47 +0000 2019,"Medellín, Colombia",,cava,CAVALENCIA,"RT @cavahumidor: March 17, 2019 at 07:00AM Soy un humidor de cigarros conectado a Internet, estas son mi humedad y temperatura. Detalles en…",1107272316592029697,19730651,healthy,probably not us
6261,,Sun Mar 17 13:27:11 +0000 2019,Europa,,cava,Lucas198282,@abecorre @muchopichu @JoseAmadoPaz @Transxte @obdriftwood Pues hombre con dos restaurantes en Plaza Mayor y la Cav… https://t.co/tG0e7T4nZE,1107272167983595522,2737569381,healthy,probably not us
6262,,Sun Mar 17 13:26:58 +0000 2019,"Belo Horizonte, Brasil",,cava,thinkimugly,"+Isso faz eu querer isolamento, mas eu sei que sem alguém por perto eu fico cada vez mais triste e isso cava um bur… https://t.co/5I1BwJAMHT",1107272113478610944,1077938448852570117,healthy,probably not us
6263,,Sun Mar 17 13:26:16 +0000 2019,157th Street + Lt. Uhura Blvd,,cava,NJDG,@linoleumsquare mine will be The Cava Diaries,1107271936621580288,15468937,healthy,probably not us
6264,,Sun Mar 17 13:25:49 +0000 2019,"Cebu City, Philippines",,cava,pmkdc,@BENNA_cava ❤❤❤,1107271822741921792,574419247,healthy,probably not us
6265,,Sun Mar 17 13:25:07 +0000 2019,,,cava,theCL92,@Davescayo @assemblea El agua de Valencia es zumo con cava.,1107271648107999232,801258290,healthy,probably not us
6266,,Sun Mar 17 13:22:52 +0000 2019,,,cava,KODOLI_CAVA,@MoMiAGe_369 黒い砂漠Mしましょう！🙄,1107271082711482369,1094930886988984320,healthy,probably not us
6267,,Sun Mar 17 13:21:46 +0000 2019,"Dubai, United Arab Emirates",,cava,Ate_raofaalatu,RT @OiyauweKoPu: Woah Hallallu... Na cava na qauri ? 😂 https://t.co/TdIXlAMbJJ,1107270806009200641,901138696971440129,healthy,probably not us
6268,,Sun Mar 17 13:21:43 +0000 2019,,,cava,KODOLI_CAVA,@fgo1112 歓喜！！,1107270793652654081,1094930886988984320,healthy,probably not us
6269,,Sun Mar 17 13:21:33 +0000 2019,,,cava,KODOLI_CAVA,"@panic__EarlGrey 頑張るぞい！✌️
フルネームで呼ばれるのくそはずい🙄エワズですよ！",1107270748714917888,1094930886988984320,healthy,probably not us
6270,,Sun Mar 17 13:21:17 +0000 2019,"Dubai, United Arab Emirates",,cava,Ate_raofaalatu,RT @yasiboiyawa_: “...cava na qauri” 😂😂😂 https://t.co/2Xmn6BQOMN,1107270682096877568,901138696971440129,healthy,probably not us
6271,,Sun Mar 17 13:21:05 +0000 2019,France,,cava,Vickoss02,@TheRealZzUnit @YSharaawy Cava gros on rigole frere prend pas tout au premier degré @YSharaawy  est parisien lol,1107270632817987584,831223201384497152,healthy,probably not us
6272,,Sun Mar 17 13:19:16 +0000 2019,,,cava,Spiddyw,"@GregBrgm Oui oui cava on peut se permettre de perdre au final donc c'est bien, quelle honte cette équipe putain, à… https://t.co/iwAHuvXStG",1107270175630462977,1051906608383623169,healthy,probably not us
6273,,Sun Mar 17 13:18:53 +0000 2019,Festival di filosofia e arti,,cava,filosofarti,"RT @festivalfilo: 🗓Oggi, dom #17marzo, h 12.00
#StefanoMicelli | Lavoro artigiano. Fra tecnologia e cultura umanistica
🚩Casa Cava | @Matera…",1107270076615610370,2438751538,healthy,probably not us
6274,,Sun Mar 17 13:17:59 +0000 2019,,"{'id': '012af435641420c7', 'url': 'https://api.twitter.com/1.1/geo/id/012af435641420c7.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, Venezuela', 'country_code': 'VE', 'country': 'Venezuela', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-68.0339966, 10.1125402], [-67.9569168, 10.1125402], [-67.9569168, 10.2401114], [-68.0339966, 10.2401114]]]}, 'attributes': {}}",cava,chepee702,@Hidrocentro2011 Buen dia. Que paso con el agua en san blas no era q ya estaba solucionado el problema parte sin AGUA gobernador la cava,1107269851322683392,210667895,healthy,probably not us
6275,,Sun Mar 17 13:17:37 +0000 2019,Mallorca/Maresme,,cava,RataDesletrada,@cava_SEdR Por la escalada,1107269761090666496,2870694672,healthy,probably not us
6276,,Sun Mar 17 13:16:38 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,@RataDesletrada Lo dices por ser una muralla humana o por ser un muro infranqueable?,1107269512498417671,988143582480683008,healthy,probably not us
6277,,Sun Mar 17 13:14:41 +0000 2019,X (Ø),,cava,CODEXREVISUS,RT @MontseG94398156: @TouringTest @ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan…,1107269023304167426,870388458,healthy,probably not us
6278,,Sun Mar 17 13:14:33 +0000 2019,,,cava,torimikirin,@rm_cava 同じくです…💧愛する我が子達の為なので、仕方ないですよね😅,1107268989204365312,403358765,healthy,probably not us
6279,,Sun Mar 17 13:13:43 +0000 2019,,,cava,FlorCambeiro,"RT @vinetur: El Cava afianza su participación en Prowein 2019, Alemania https://t.co/Ubu0mh4mJf https://t.co/PVUwdcdQUI",1107268777811554304,391316326,healthy,probably not us
6280,,Sun Mar 17 13:13:12 +0000 2019,"Marbella, España",,cava,HelenaJeer,Las ostras y el cava para ser exactos,1107268647779794946,865199590726881280,healthy,probably not us
6281,,Sun Mar 17 13:13:11 +0000 2019,"Madrid, Comunidad de Madrid",,cava,pablofdezpalma,RT @BoadellaAlbert: Presidencia de Tabarnia: El ministro Higiénico advierte de ciertos platos como conductores del virus nacionalista y pre…,1107268643602292736,1367920520,healthy,probably not us
6282,,Sun Mar 17 13:12:30 +0000 2019,Toronto,,cava,WineAlignReview,"See a review for the Conde De Haro Brut Cava 2015, Traditional Method, Do, Spain https://t.co/TsxHuXR6kJ",1107268471618981889,52193364,healthy,probably not us
6283,,Sun Mar 17 13:12:26 +0000 2019,,,cava,Morafanova,RT @MontseG94398156: @TouringTest @ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan…,1107268456494309376,1379363059,healthy,probably not us
6284,,Sun Mar 17 13:11:40 +0000 2019,,,cava,MontseG94398156,@TouringTest @ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/skM4kCNEXL,1107268261970878470,976476395076505600,healthy,probably not us
6285,,Sun Mar 17 13:10:55 +0000 2019,X (Ø),,cava,CODEXREVISUS,RT @Morafanova: @ochoabravo32 @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan_Acosta_Gar @Touri…,1107268072577138689,870388458,healthy,probably not us
6286,,Sun Mar 17 13:10:55 +0000 2019,,,cava,Morafanova,@ochoabravo32 @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/Ffl4Tr2neI,1107268071893409797,1379363059,healthy,probably not us
6287,,Sun Mar 17 13:10:36 +0000 2019,,,cava,Morafanova,RT @ochoabravo32: @Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan_Acosta_Gar @Touri…,1107267994776989696,1379363059,healthy,probably not us
6288,,Sun Mar 17 13:10:25 +0000 2019,,,cava,Morafanova,@ochoabravo32 @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/ueEPSmvP37,1107267949633650688,1379363059,healthy,probably not us
6289,,Sun Mar 17 13:09:30 +0000 2019,X (Ø),,cava,CODEXREVISUS,@Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa… https://t.co/sXydluy7yU,1107267718670180352,870388458,healthy,probably not us
6290,,Sun Mar 17 13:09:18 +0000 2019,Spain,,cava,VDavey3,@Samy57124219 Gracias....me gusta fresas y Cava...k.,1107267668900487169,910568972,healthy,probably not us
6291,,Sun Mar 17 13:09:09 +0000 2019,,,cava,Morafanova,@ochoabravo32 @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/Ucx0Yz8lnW,1107267629327237120,1379363059,healthy,probably not us
6292,,Sun Mar 17 13:09:03 +0000 2019,,,cava,TouringTest,@MontseG94398156 @ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont… https://t.co/yooLcSWvH3,1107267606107561986,337623180,healthy,probably not us
6293,,Sun Mar 17 13:07:27 +0000 2019,República de Catalunya.,,cava,TostDe,@axlcosta @Jrgen27307674 @ochoabravo32 @vlc_JI @2Emprenyat @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont… https://t.co/kbUJlHjSp9,1107267202921779201,740637702,healthy,probably not us
6294,,Sun Mar 17 13:07:02 +0000 2019,,,cava,TouringTest,@CODEXREVISUS @David_n_Goliat @RamonBerenguerI @canilero9 @Morafanova @vlc_JI @ochoabravo32 @jordivergesb… https://t.co/El6zal5Hnd,1107267094650015749,337623180,healthy,probably not us
6295,,Sun Mar 17 13:05:42 +0000 2019,,,cava,BarahmanMark,"RT @SIRspecialists: After a Penn State student experienced numb and swollen legs, nausea, blood clots and other symptoms, doctors made a st…",1107266760171048961,1106872144594681862,healthy,probably not us
6296,,Sun Mar 17 13:05:35 +0000 2019,,,cava,SigaRadio,"#PrimeraC #Fecha28 
@PrensaMidland 0 - @sbarracas 0
#VictorianoArenas (@CAVA_oficial) 1 - @BeraADB 1
@LafeOficial 3… https://t.co/8sQ28xwatb",1107266731804971011,2325208264,healthy,probably not us
6297,"{'type': 'Point', 'coordinates': [2.64513399, 39.57326442]}",Sun Mar 17 13:05:28 +0000 2019,Leeds,"{'id': '6c1be133511970bc', 'url': 'https://api.twitter.com/1.1/geo/id/6c1be133511970bc.json', 'place_type': 'city', 'name': 'Palma', 'full_name': 'Palma, Spain', 'country_code': 'ES', 'country': 'Spain', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.5637824, 39.1250696], [2.9761535, 39.1250696], [2.9761535, 39.6583262], [2.5637824, 39.6583262]]]}, 'attributes': {}}",cava,MissLsWhitters,"Back here for our afternoon Sangria after lots of shopping 🛍🍷
Next stop roof terrace for some more sun, whirlpool a… https://t.co/BcRc3vfnkn",1107266702079717376,110408143,healthy,probably not us
6298,,Sun Mar 17 13:05:23 +0000 2019,,,cava,MontseG94398156,@TouringTest @ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/LzCwJsn0sB,1107266681158680576,976476395076505600,healthy,probably not us
6299,,Sun Mar 17 13:05:15 +0000 2019,,,cava,Cristin41024168,RT @pe_a_ce_o: @NatxoBellido @monicaoltra @compromis @joanbaldovi Es confirma el FRACÀS dl #GovernDelBotànic en la dfensa dls interessos dl…,1107266647428079616,1070437286351900672,healthy,probably not us
6300,,Sun Mar 17 13:04:59 +0000 2019,水族館,,cava,Cava_9758_K,RT @FB77777: 皆様本日の北海道ライブもありがとうございました！これからニコニコチャンネルで会員限定生放送予定でございます！でっかいどう！https://t.co/gpUNoiwFM5 https://t.co/0Ca2HWL0ax,1107266579497009158,953922475313700872,healthy,probably not us
6301,,Sun Mar 17 13:04:25 +0000 2019,4a Wood Street Liverpool,,cava,Bar_CaVa,☘🇮🇪🍻 W E ' R E • O P E N 🍻🇮🇪☘ 1 Hour until we are ready for the #Irish Festivities!!! #BarCava #IrishCocktails… https://t.co/vr8YHMCffT,1107266437599629313,2574619644,healthy,probably not us
6302,,Sun Mar 17 13:03:45 +0000 2019,"Rimini, Emilia Romagna",,cava,FipavRomagnaUno,"#FipavRomagnaUno #VolleyS3 Qualche foto della giornata di gioco Forlì, presso la palestra Monti. Grazie Aics Volley Forlì e Volley Cava.",1107266269651312642,1229932494,healthy,probably not us
6303,,Sun Mar 17 13:02:48 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,"@chloehphillips Estrangera no t'hi considero pas. Si prefereixes, catalana d'adopció o nova catalana. Coneixes Cata… https://t.co/UtLBe0Fh4F",1107266030605426688,988143582480683008,healthy,probably not us
6304,,Sun Mar 17 13:02:01 +0000 2019,X (Ø),,cava,CODEXREVISUS,RT @Morafanova: @rubicom2012 @RafaColono @CODEXREVISUS @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagr…,1107265835025031168,870388458,healthy,probably not us
6305,,Sun Mar 17 13:01:57 +0000 2019,amoureux de ma momi,,cava,jojoestarvl,@rvlhoshi cava aki g compris.,1107265817346039808,1053410166517964800,healthy,probably not us
6306,,Sun Mar 17 13:01:50 +0000 2019,X (Ø),,cava,CODEXREVISUS,RT @rubicom2012: @RafaColono @CODEXREVISUS @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa @Juan_Ac…,1107265789537779714,870388458,healthy,probably not us
6307,,Sun Mar 17 13:01:41 +0000 2019,,,cava,TouringTest,@ochoabravo32 @vlc_JI @axlcosta @marianpy1 @RafaColono @ElPaco17170917 @JordiMasFont @Lluis_Lagresa… https://t.co/Jq4q1nzzu9,1107265750883028994,337623180,healthy,probably not us
6308,,Sun Mar 17 13:01:38 +0000 2019,R'lyeh,,cava,NandesReig,"@espocespoc A l'intermedi d'un concert a la nova jazz cava parlant amb un em va dir ""ah, no sé, jo vinc perquè qued… https://t.co/lP4FgkgBcR",1107265735536140288,247428996,healthy,probably not us
6309,,Sun Mar 17 12:59:05 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,"RT @chloehphillips: No vull donar més atenció als trolls, però he de dir que és realment impressionant que hi hagi gent tan enfadada només…",1107265095707623424,988143582480683008,healthy,probably not us
6310,,Sun Mar 17 12:58:43 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,RT @Foreign_Cat: 120.000 personnes dans les rues de Madrid contre le procès des leaders indépendantistes - 16/03/2019 https://t.co/VvbBPwmc…,1107265005450342402,988143582480683008,healthy,probably not us
6311,,Sun Mar 17 12:57:56 +0000 2019,,,cava,Morafanova,@rubicom2012 @RafaColono @CODEXREVISUS @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont… https://t.co/GpGJpCTxP5,1107264805533044737,1379363059,healthy,probably not us
6312,,Sun Mar 17 12:57:43 +0000 2019,42 MaGeographie,,cava,Laand42,@Tabitagraciia Hahaha comme partout mais cava je suis là moi et d’autre fille pour sauver,1107264749971144707,1042806758,healthy,probably not us
6313,,Sun Mar 17 12:56:34 +0000 2019,,,cava,George_Cava,@DaleRobertsDR 😂😂,1107264463667937280,397433570,healthy,probably not us
6314,,Sun Mar 17 12:54:31 +0000 2019,,,cava,Morafanova,RT @rubicom2012: @RafaColono @CODEXREVISUS @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa @Juan_Ac…,1107263947261071360,1379363059,healthy,probably not us
6315,,Sun Mar 17 12:53:44 +0000 2019,"Sicilia, Italia",,cava,thaliamarzamemi,"RT @vallodinoto: Cava d'Ispica torre Fortilitium
#Sicilia #SiciliaBedda
https://t.co/y9OZd38vvN https://t.co/T9NTPWpHOO",1107263748501356554,1101825104311406593,healthy,probably not us
6316,,Sun Mar 17 12:53:32 +0000 2019,Team Hlib😎 ,,cava,Chappas216_,C bientôt le bac et j’ai tjr zéro révisions mais cava jle vi bien,1107263697880342534,2986366247,healthy,probably not us
6317,,Sun Mar 17 12:52:29 +0000 2019,dortmund,,cava,ochoabravo32,@Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan_Acosta_Gar… https://t.co/zvKsrqPUc5,1107263433274257411,79412258,healthy,probably not us
6318,,Sun Mar 17 12:51:51 +0000 2019,桜東風の吹く路,,cava,Stki_kagami,@oui_cava 大阪東京は絶対取るとして、あと一ヶ所欲しいよねって感じ。。,1107263276457451520,787530135461175296,healthy,probably not us
6319,,Sun Mar 17 12:51:46 +0000 2019,"New York, NY",,cava,cava_tom,RT @onlinebratt: 7 years of badluck if you don’t retweet this type amen 🙏🏾 https://t.co/NXDx2qR3fv,1107263253447655425,1633785930,healthy,ny
6320,,Sun Mar 17 12:51:25 +0000 2019,,,cava,Morafanova,@RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa… https://t.co/VibWCyfU5j,1107263166696820739,1379363059,healthy,probably not us
6321,,Sun Mar 17 12:50:53 +0000 2019,,,cava,pili_cava,"RT @PriAlmaraz: Se me metió un ""nuncatevaapasar"" en el ojo https://t.co/jE0UtKCcUB",1107263031346638848,1323444535,healthy,probably not us
6322,,Sun Mar 17 12:50:35 +0000 2019,"New York, NY",,cava,cava_tom,RT @Vintagecaption: I haven’t even reached my potential because I’m stopping me from me https://t.co/3zujPapXOd,1107262954754531329,1633785930,healthy,ny
6323,,Sun Mar 17 12:47:46 +0000 2019,,,cava,gjscco,"RT @PinnaUgo: @Giagaspa12 @RenatoSouvarine @nzingaretti @cesarebrogi1 Ho sei in malafede, o non sai cosa significa lavorare sotto padrone.…",1107262247473217536,1368793633,healthy,probably not us
6324,,Sun Mar 17 12:47:15 +0000 2019,"Melbourne, Victoria",,cava,sbavz_,RT @yasiboiyawa_: “...cava na qauri” 😂😂😂 https://t.co/2Xmn6BQOMN,1107262116283609088,155808302,healthy,probably not us
6325,,Sun Mar 17 12:46:34 +0000 2019,Val di Noto - Sicilia,,cava,vallodinoto,"Cava d'Ispica torre Fortilitium
#Sicilia #SiciliaBedda
https://t.co/y9OZd38vvN https://t.co/T9NTPWpHOO",1107261947806969858,2560990760,healthy,probably not us
6326,,Sun Mar 17 12:43:59 +0000 2019,,,cava,mehmetdemir21x,RT @DRASCIOGLU: Tumor of the inferior vena cava. Low Venous return?? Guess why?? https://t.co/yTfE1pC3mo,1107261296813244416,1106902223827726337,healthy,probably not us
6327,,Sun Mar 17 12:43:46 +0000 2019,dortmund,,cava,ochoabravo32,@Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan_Acosta_Gar… https://t.co/Hj7D8SCsac,1107261239732899840,79412258,healthy,probably not us
6328,,Sun Mar 17 12:43:02 +0000 2019,dortmund,,cava,ochoabravo32,@Morafanova @RafaColono @axlcosta @vlc_JI @marianpy1 @ElPaco17170917 @JordiMasFont @Lluis_Lagresa @Juan_Acosta_Gar… https://t.co/CzawpS9R48,1107261056391540736,79412258,healthy,probably not us
6329,,Sun Mar 17 12:40:36 +0000 2019,"Madrid, España",,cava,Julii1985,@vlc_JI @axlcosta @2Emprenyat @marianpy1 @RafaColono @ElPaco17170917 @ochoabravo32 @JordiMasFont @Lluis_Lagresa… https://t.co/KhE5ylGM7y,1107260444941709312,285863679,healthy,probably not us
6330,,Sun Mar 17 12:40:29 +0000 2019,,,cava,GVallespi,"RT @JesusCatalonia1: Informem que el partit del Filial d’avui a les 16.30 hores contra el C.D. La Cava B queda suspès, degut a la defunció…",1107260414537224192,449226870,healthy,probably not us
6331,,Sun Mar 17 12:40:15 +0000 2019,,,cava,delendacartago,Eso ya lo hizo Firmenich que en este momento debe estar saboreando una copa de cava bien fria en la soleada Barcelo… https://t.co/uLiEubp3fN,1107260356601278465,850706376447987713,healthy,probably not us
6332,,Sun Mar 17 12:40:14 +0000 2019,リクエストor質問等⬇️,,cava,erll__Cava,"RT @hfchhfdt: #ヒプマイ自己紹介カード
#ヒプマイ好きさんと繋がりたい 
🖤リツイート巡回します〜〜！！
おねがいします( ^ω^ ) https://t.co/agt1Ao5dqP",1107260353010786305,1087575031230558209,healthy,probably not us
6333,,Sun Mar 17 12:39:45 +0000 2019,"Benoni, South Africa",,cava,Mbambo7,@neilwefk Cava the sound @Moima77 @DjKts_Tbm,1107260229035663360,239349663,healthy,probably not us
6334,,Sun Mar 17 12:39:18 +0000 2019,,,cava,DrABPBallal,RT @DRASCIOGLU: Tumor of the inferior vena cava. Low Venous return?? Guess why?? https://t.co/yTfE1pC3mo,1107260117651582976,855424757851758594,healthy,probably not us
6335,,Sun Mar 17 12:39:09 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,RT @blogsocietat: El que més odien els feixistes és la intel·ligència https://t.co/bkhHTWL6xw vía @blogsocietat,1107260078065926146,988143582480683008,healthy,probably not us
6336,,Sun Mar 17 12:38:27 +0000 2019,Sant Esteve de les Roures ,,cava,cava_SEdR,"@ArgeliaQueralt Si el independentismo es una minoría, porque no se les permite hacer un referéndum?",1107259901808726017,988143582480683008,healthy,probably not us
6337,,Sun Mar 17 12:37:25 +0000 2019,,,cava,demirsalim21,RT @DRASCIOGLU: Tumor of the inferior vena cava. Low Venous return?? Guess why?? https://t.co/yTfE1pC3mo,1107259644576182272,1015505485896863744,healthy,probably not us
6338,,Sun Mar 17 12:37:00 +0000 2019,"Missouri, USA",,cava,gabi_drennen,"@gabriella_cava I’m an ISFP (introvert, sensing, feeling, perceiving), I told them my socialization meter was out lol",1107259538657460224,727700010,healthy,mo
6339,,Sun Mar 17 12:36:58 +0000 2019,"Molenbeek-Saint-Jean, Belgique",,cava,rayanmolem2,@jbzzed Cava,1107259530059137024,1071286596731842560,healthy,probably not us
